Sample_date,Sample_Time,DateTime, Station, Layer,SampleDepth_m,Salinity_ppt,pH,DO_mg/L,DO_pctSat,Turb_NTU,Chl_ug/L,BGA_RFU,T_Fahr,Temp_C
10/26/2020,19:15:0,10/26/20 19:15, Potomac River - Mallows Bay Buoy,BS,,1.97,7.98,9.22,98.8,1.93,11.4,,64.6862,18.159
10/26/2020,19:30:0,10/26/20 19:30, Potomac River - Mallows Bay Buoy,BS,,2.03,7.91,8.97,96.1,2.18,9.39,,64.5548,18.086
10/26/2020,19:45:0,10/26/20 19:45, Potomac River - Mallows Bay Buoy,BS,,2.12,7.87,8.75,93.6,2.91,10.03,,64.4846,18.047
10/26/2020,20:0:0,10/26/20 20:00, Potomac River - Mallows Bay Buoy,BS,,2.19,7.82,8.56,91.5,2.89,9.44,,64.3478,17.971
10/26/2020,20:15:0,10/26/20 20:15, Potomac River - Mallows Bay Buoy,BS,,1.95,7.91,8.96,95.5,2.02,8.65,,64.1426,17.857
10/26/2020,20:30:0,10/26/20 20:30, Potomac River - Mallows Bay Buoy,BS,,2.01,7.88,8.86,94.4,2.22,8.62,,64.1426,17.857
10/26/2020,20:45:0,10/26/20 20:45, Potomac River - Mallows Bay Buoy,BS,,2.08,7.85,8.71,92.9,2.63,8.65,,64.1588,17.866
10/26/2020,21:0:0,10/26/20 21:00, Potomac River - Mallows Bay Buoy,BS,,2.1,7.82,8.6,91.8,3.13,8.18,,64.1894,17.883
10/26/2020,21:15:0,10/26/20 21:15, Potomac River - Mallows Bay Buoy,BS,,1.94,7.83,8.59,91.7,2.48,7.27,,64.2344,17.908
10/26/2020,21:30:0,10/26/20 21:30, Potomac River - Mallows Bay Buoy,BS,,1.95,7.82,8.56,91.5,2.43,7.13,,64.4036,18.002
10/26/2020,21:45:0,10/26/20 21:45, Potomac River - Mallows Bay Buoy,BS,,1.94,7.8,8.47,90.4,2.37,7.09,,64.3136,17.952
10/26/2020,22:0:0,10/26/20 22:00, Potomac River - Mallows Bay Buoy,BS,,1.83,7.82,8.58,91.3,1.98,6.49,,64.1228,17.846
10/26/2020,22:15:0,10/26/20 22:15, Potomac River - Mallows Bay Buoy,BS,,1.85,7.79,8.43,89.9,2.18,5.86,,64.2578,17.921
10/26/2020,22:30:0,10/26/20 22:30, Potomac River - Mallows Bay Buoy,BS,,2.03,7.74,8.19,87.6,2.73,6.31,,64.391,17.995
10/26/2020,22:45:0,10/26/20 22:45, Potomac River - Mallows Bay Buoy,BS,,1.99,7.76,8.27,88.3,2.29,4.9,,64.3532,17.974
10/26/2020,23:0:0,10/26/20 23:00, Potomac River - Mallows Bay Buoy,BS,,1.9,7.79,8.41,89.6,1.83,6.15,,64.1516,17.862
10/26/2020,23:15:0,10/26/20 23:15, Potomac River - Mallows Bay Buoy,BS,,1.91,7.79,8.41,89.6,2.09,5.98,,64.1336,17.852
10/26/2020,23:30:0,10/26/20 23:30, Potomac River - Mallows Bay Buoy,BS,,1.96,7.81,8.5,90.6,1.86,6.92,,64.1318,17.851
10/26/2020,23:45:0,10/26/20 23:45, Potomac River - Mallows Bay Buoy,BS,,1.99,7.78,8.38,89.5,1.98,5.93,,64.2434,17.913
10/27/2020,0:0:0,10/27/20 00:00, Potomac River - Mallows Bay Buoy,BS,,1.95,7.8,8.46,90.3,2.04,6.27,,64.2704,17.928
10/27/2020,0:15:0,10/27/20 00:15, Potomac River - Mallows Bay Buoy,BS,,1.93,7.82,8.58,91.3,1.31,6.2,,64.0382,17.799
10/27/2020,0:30:0,10/27/20 00:30, Potomac River - Mallows Bay Buoy,BS,,2,7.83,8.6,91.7,1.3,7.24,,64.13,17.85
10/27/2020,0:45:0,10/27/20 00:45, Potomac River - Mallows Bay Buoy,BS,,2,7.82,8.61,91.9,1.32,7.18,,64.247,17.915
10/27/2020,1:0:0,10/27/20 01:00, Potomac River - Mallows Bay Buoy,BS,,2.05,7.81,8.53,91.1,1.69,7.39,,64.2056,17.892
10/27/2020,1:15:0,10/27/20 01:15, Potomac River - Mallows Bay Buoy,BS,,2.3,7.81,8.58,91.6,3.24,8.16,,64.184,17.88
10/27/2020,1:30:0,10/27/20 01:30, Potomac River - Mallows Bay Buoy,BS,,2.28,7.85,8.69,92.8,1.83,8.36,,64.1588,17.866
10/27/2020,1:45:0,10/27/20 01:45, Potomac River - Mallows Bay Buoy,BS,,2.19,7.84,8.64,92.2,1.2,7.49,,64.1318,17.851
10/27/2020,2:0:0,10/27/20 02:00, Potomac River - Mallows Bay Buoy,BS,,2.26,7.83,8.62,92.2,1.54,8.76,,64.31,17.95
10/27/2020,2:15:0,10/27/20 02:15, Potomac River - Mallows Bay Buoy,BS,,2.38,7.83,8.65,92.4,2.13,8.61,,64.1228,17.846
10/27/2020,2:30:0,10/27/20 02:30, Potomac River - Mallows Bay Buoy,BS,,2.44,7.82,8.57,91.7,2.42,8.87,,64.22,17.9
10/27/2020,2:45:0,10/27/20 02:45, Potomac River - Mallows Bay Buoy,BS,,2.51,7.82,8.57,91.6,3.61,10.35,,64.1714,17.873
10/27/2020,3:0:0,10/27/20 03:00, Potomac River - Mallows Bay Buoy,BS,,2.59,7.81,8.54,91.4,3.8,10.15,,64.1588,17.866
10/27/2020,3:15:0,10/27/20 03:15, Potomac River - Mallows Bay Buoy,BS,,2.59,7.81,8.55,91.4,3.8,9.87,,64.0868,17.826
10/27/2020,3:30:0,10/27/20 03:30, Potomac River - Mallows Bay Buoy,BS,,2.59,7.81,8.55,91.4,3.89,9.59,,64.0562,17.809
10/27/2020,3:45:0,10/27/20 03:45, Potomac River - Mallows Bay Buoy,BS,,2.6,7.81,8.55,91.4,2.79,11.14,,64.0652,17.814
10/27/2020,4:0:0,10/27/20 04:00, Potomac River - Mallows Bay Buoy,BS,,2.61,7.81,8.53,91.1,2.72,11.12,,64.067,17.815
10/27/2020,4:15:0,10/27/20 04:15, Potomac River - Mallows Bay Buoy,BS,,2.6,7.81,8.5,90.8,2.72,10.58,,64.0148,17.786
10/27/2020,4:30:0,10/27/20 04:30, Potomac River - Mallows Bay Buoy,BS,,2.59,7.8,8.52,91,3.01,10.03,,64.0058,17.781
10/27/2020,4:45:0,10/27/20 04:45, Potomac River - Mallows Bay Buoy,BS,,2.61,7.8,8.51,90.9,2.58,12.29,,64.0076,17.782
10/27/2020,5:0:0,10/27/20 05:00, Potomac River - Mallows Bay Buoy,BS,,2.58,7.8,8.5,90.8,2.53,8.71,,64.0058,17.781
10/27/2020,5:15:0,10/27/20 05:15, Potomac River - Mallows Bay Buoy,BS,,2.58,7.8,8.52,91,2.39,8.33,,64.0058,17.781
10/27/2020,5:30:0,10/27/20 05:30, Potomac River - Mallows Bay Buoy,BS,,2.54,7.8,8.52,91,2.59,8.62,,64.0382,17.799
10/27/2020,5:45:0,10/27/20 05:45, Potomac River - Mallows Bay Buoy,BS,,2.57,7.79,8.46,90.5,2.6,8.49,,64.1246,17.847
10/27/2020,6:0:0,10/27/20 06:00, Potomac River - Mallows Bay Buoy,BS,,2.23,7.77,8.3,88.5,2.89,5.95,,64.0526,17.807
10/27/2020,6:15:0,10/27/20 06:15, Potomac River - Mallows Bay Buoy,BS,,2.32,7.79,8.43,89.8,2.23,6.92,,63.8978,17.721
10/27/2020,6:30:0,10/27/20 06:30, Potomac River - Mallows Bay Buoy,BS,,2.21,7.79,8.4,89.5,2.77,7.12,,64.0184,17.788
10/27/2020,6:45:0,10/27/20 06:45, Potomac River - Mallows Bay Buoy,BS,,2.12,7.77,8.31,88.5,2.67,6.09,,64.0652,17.814
10/27/2020,7:0:0,10/27/20 07:00, Potomac River - Mallows Bay Buoy,BS,,1.95,7.77,8.28,88.1,2.83,5.42,,64.0562,17.809
10/27/2020,7:15:0,10/27/20 07:15, Potomac River - Mallows Bay Buoy,BS,,1.97,7.76,8.27,88.1,3.05,5.26,,64.0886,17.827
10/27/2020,7:30:0,10/27/20 07:30, Potomac River - Mallows Bay Buoy,BS,,2.03,7.75,8.25,87.9,4.95,5.78,,64.076,17.82
10/27/2020,7:45:0,10/27/20 07:45, Potomac River - Mallows Bay Buoy,BS,,1.96,7.75,8.24,87.7,5.12,5.3,,64.0508,17.806
10/27/2020,8:0:0,10/27/20 08:00, Potomac River - Mallows Bay Buoy,BS,,2.17,7.76,8.32,88.8,8,5.87,,64.1336,17.852
10/27/2020,8:15:0,10/27/20 08:15, Potomac River - Mallows Bay Buoy,BS,,2.33,7.77,8.37,89.4,5.85,6.23,,64.2182,17.899
10/27/2020,8:30:0,10/27/20 08:30, Potomac River - Mallows Bay Buoy,BS,,2.38,7.77,8.34,89.2,5.53,6.21,,64.238,17.91
10/27/2020,8:45:0,10/27/20 08:45, Potomac River - Mallows Bay Buoy,BS,,2.15,7.77,8.34,88.9,5.12,6.48,,64.112,17.84
10/27/2020,9:0:0,10/27/20 09:00, Potomac River - Mallows Bay Buoy,BS,,2.18,7.77,8.34,89,5.55,5.83,,64.1606,17.867
10/27/2020,9:15:0,10/27/20 09:15, Potomac River - Mallows Bay Buoy,BS,,2.19,7.77,8.31,88.7,5.13,6.16,,64.166,17.87
10/27/2020,9:30:0,10/27/20 09:30, Potomac River - Mallows Bay Buoy,BS,,2.19,7.76,8.31,88.7,5.19,5.63,,64.1858,17.881
10/27/2020,9:45:0,10/27/20 09:45, Potomac River - Mallows Bay Buoy,BS,,2.1,7.77,8.32,88.8,4.97,5.84,,64.1642,17.869
10/27/2020,10:0:0,10/27/20 10:00, Potomac River - Mallows Bay Buoy,BS,,2.01,7.77,8.33,88.7,4.9,5.7,,64.1516,17.862
10/27/2020,10:15:0,10/27/20 10:15, Potomac River - Mallows Bay Buoy,BS,,2.03,7.76,8.3,88.6,4.81,5.41,,64.2182,17.899
10/27/2020,10:30:0,10/27/20 10:30, Potomac River - Mallows Bay Buoy,BS,,2.01,7.77,8.31,88.7,4.36,6.34,,64.2614,17.923
10/27/2020,10:45:0,10/27/20 10:45, Potomac River - Mallows Bay Buoy,BS,,2.03,7.76,8.27,88.3,4.43,5.3,,64.2938,17.941
10/27/2020,11:0:0,10/27/20 11:00, Potomac River - Mallows Bay Buoy,BS,,2,7.76,8.28,88.4,4.4,5.29,,64.3136,17.952
10/27/2020,11:15:0,10/27/20 11:15, Potomac River - Mallows Bay Buoy,BS,,1.97,7.77,8.36,89.3,3.78,5.28,,64.355,17.975
10/27/2020,11:30:0,10/27/20 11:30, Potomac River - Mallows Bay Buoy,BS,,1.96,7.76,8.3,88.6,3.69,4.87,,64.3046,17.947
10/27/2020,11:45:0,10/27/20 11:45, Potomac River - Mallows Bay Buoy,BS,,1.95,7.77,8.34,89,3.8,5.31,,64.3352,17.964
10/27/2020,12:0:0,10/27/20 12:00, Potomac River - Mallows Bay Buoy,BS,,1.94,7.78,8.36,89.4,3.4,5.06,,64.3676,17.982
10/27/2020,12:15:0,10/27/20 12:15, Potomac River - Mallows Bay Buoy,BS,,1.94,7.8,8.49,90.8,2.92,6.71,,64.454,18.03
10/27/2020,12:30:0,10/27/20 12:30, Potomac River - Mallows Bay Buoy,BS,,1.96,7.79,8.39,89.7,3.28,5.95,,64.3928,17.996
10/27/2020,12:45:0,10/27/20 12:45, Potomac River - Mallows Bay Buoy,BS,,1.96,7.84,8.67,92.8,2.62,10.63,,64.5458,18.081
10/27/2020,13:0:0,10/27/20 13:00, Potomac River - Mallows Bay Buoy,BS,,1.91,7.8,8.48,90.6,2.94,7.73,,64.4378,18.021
10/27/2020,13:15:0,10/27/20 13:15, Potomac River - Mallows Bay Buoy,BS,,1.94,7.83,8.6,92,2.81,9.53,,64.4846,18.047
10/27/2020,13:30:0,10/27/20 13:30, Potomac River - Mallows Bay Buoy,BS,,1.97,7.83,8.63,92.3,3.05,7.32,,64.49,18.05
10/27/2020,13:45:0,10/27/20 13:45, Potomac River - Mallows Bay Buoy,BS,,1.94,7.82,8.59,91.9,3.09,8.76,,64.454,18.03
10/27/2020,14:0:0,10/27/20 14:00, Potomac River - Mallows Bay Buoy,BS,,1.98,7.77,8.34,89.1,3.55,6.83,,64.3424,17.968
10/27/2020,14:15:0,10/27/20 14:15, Potomac River - Mallows Bay Buoy,BS,,2.07,7.8,8.47,90.6,3.24,7.77,,64.3892,17.994
10/27/2020,14:30:0,10/27/20 14:30, Potomac River - Mallows Bay Buoy,BS,,2.07,7.81,8.51,91.1,3.44,8.38,,64.4594,18.033
10/27/2020,14:45:0,10/27/20 14:45, Potomac River - Mallows Bay Buoy,BS,,2.16,7.84,8.65,92.7,3.38,9.69,,64.5296,18.072
10/27/2020,15:0:0,10/27/20 15:00, Potomac River - Mallows Bay Buoy,BS,,2.23,7.85,8.71,93.3,3.58,9.2,,64.5134,18.063
10/27/2020,15:15:0,10/27/20 15:15, Potomac River - Mallows Bay Buoy,BS,,2.19,7.89,8.85,94.9,2.48,12.02,,64.5746,18.097
10/27/2020,15:30:0,10/27/20 15:30, Potomac River - Mallows Bay Buoy,BS,,2.27,7.86,8.75,93.8,3.09,8.53,,64.5278,18.071
10/27/2020,15:45:0,10/27/20 15:45, Potomac River - Mallows Bay Buoy,BS,,2.29,7.86,8.75,93.9,3.31,9.05,,64.5314,18.073
10/27/2020,16:0:0,10/27/20 16:00, Potomac River - Mallows Bay Buoy,BS,,2.57,7.81,8.57,92,2.97,8.22,,64.4756,18.042
10/27/2020,16:15:0,10/27/20 16:15, Potomac River - Mallows Bay Buoy,BS,,2.41,7.86,8.76,94,2.77,10.46,,64.5242,18.069
10/27/2020,16:30:0,10/27/20 16:30, Potomac River - Mallows Bay Buoy,BS,,2.5,7.83,8.66,92.9,2.49,11.62,,64.4918,18.051
10/27/2020,16:45:0,10/27/20 16:45, Potomac River - Mallows Bay Buoy,BS,,2.51,7.82,8.61,92.4,2.38,11.63,,64.4828,18.046
10/27/2020,17:0:0,10/27/20 17:00, Potomac River - Mallows Bay Buoy,BS,,2.4,7.87,8.76,93.9,1.74,14.77,,64.4252,18.014
10/27/2020,17:15:0,10/27/20 17:15, Potomac River - Mallows Bay Buoy,BS,,2.38,7.85,8.72,93.6,2.43,12.42,,64.4846,18.047
10/27/2020,17:30:0,10/27/20 17:30, Potomac River - Mallows Bay Buoy,BS,,2.32,7.87,8.79,94.2,2.1,12.21,,64.427,18.015
10/27/2020,17:45:0,10/27/20 17:45, Potomac River - Mallows Bay Buoy,BS,,2.3,7.9,8.94,95.8,1.73,14.34,,64.4576,18.032
10/27/2020,18:0:0,10/27/20 18:00, Potomac River - Mallows Bay Buoy,BS,,2.15,7.83,8.57,91.6,3.38,9.1,,64.3136,17.952
10/27/2020,18:15:0,10/27/20 18:15, Potomac River - Mallows Bay Buoy,BS,,2.03,7.79,8.4,89.7,4.08,6.82,,64.2524,17.918
10/27/2020,18:30:0,10/27/20 18:30, Potomac River - Mallows Bay Buoy,BS,,2.13,7.82,8.58,91.7,3.51,9.4,,64.3334,17.963
10/27/2020,18:45:0,10/27/20 18:45, Potomac River - Mallows Bay Buoy,BS,,2.05,7.82,8.56,91.5,3.23,8.97,,64.337,17.965
10/27/2020,19:0:0,10/27/20 19:00, Potomac River - Mallows Bay Buoy,BS,,2.04,7.8,8.47,90.5,3.72,8.09,,64.3136,17.952
10/27/2020,19:15:0,10/27/20 19:15, Potomac River - Mallows Bay Buoy,BS,,1.85,7.79,8.39,89.4,3.11,6.87,,64.1984,17.888
10/27/2020,19:30:0,10/27/20 19:30, Potomac River - Mallows Bay Buoy,BS,,1.83,7.78,8.36,89.1,2.92,6.38,,64.1912,17.884
10/27/2020,19:45:0,10/27/20 19:45, Potomac River - Mallows Bay Buoy,BS,,1.82,7.77,8.32,88.6,2.8,5.96,,64.1534,17.863
10/27/2020,20:0:0,10/27/20 20:00, Potomac River - Mallows Bay Buoy,BS,,1.91,7.79,8.43,89.9,3.63,7.58,,64.3118,17.951
10/27/2020,20:15:0,10/27/20 20:15, Potomac River - Mallows Bay Buoy,BS,,1.9,7.8,8.49,90.6,2.64,7.37,,64.2866,17.937
10/27/2020,20:30:0,10/27/20 20:30, Potomac River - Mallows Bay Buoy,BS,,2.3,7.75,8.3,88.9,5.55,7.28,,64.3802,17.989
10/27/2020,20:45:0,10/27/20 20:45, Potomac River - Mallows Bay Buoy,BS,,2.06,7.78,8.39,89.7,4.44,7.61,,64.3856,17.992
10/27/2020,21:0:0,10/27/20 21:00, Potomac River - Mallows Bay Buoy,BS,,2,7.78,8.38,89.6,3.93,7.02,,64.364,17.98
10/27/2020,21:15:0,10/27/20 21:15, Potomac River - Mallows Bay Buoy,BS,,1.91,7.78,8.38,89.5,4.05,6.9,,64.3262,17.959
10/27/2020,21:30:0,10/27/20 21:30, Potomac River - Mallows Bay Buoy,BS,,2.08,7.74,8.25,88.2,5.73,6.79,,64.3496,17.972
10/27/2020,21:45:0,10/27/20 21:45, Potomac River - Mallows Bay Buoy,BS,,2.08,7.74,8.23,88,5.68,6.09,,64.3226,17.957
10/27/2020,22:0:0,10/27/20 22:00, Potomac River - Mallows Bay Buoy,BS,,1.89,7.75,8.27,88.1,4.59,5.22,,64.2308,17.906
10/27/2020,22:15:0,10/27/20 22:15, Potomac River - Mallows Bay Buoy,BS,,1.87,7.74,8.2,87.4,4.27,4.77,,64.2164,17.898
10/27/2020,22:30:0,10/27/20 22:30, Potomac River - Mallows Bay Buoy,BS,,1.88,7.74,8.19,87.3,4.26,4.84,,64.2164,17.898
10/27/2020,22:45:0,10/27/20 22:45, Potomac River - Mallows Bay Buoy,BS,,1.91,7.74,8.19,87.4,4.64,5.12,,64.2272,17.904
10/27/2020,23:0:0,10/27/20 23:00, Potomac River - Mallows Bay Buoy,BS,,1.89,7.74,8.19,87.3,4.35,5.12,,64.211,17.895
10/27/2020,23:15:0,10/27/20 23:15, Potomac River - Mallows Bay Buoy,BS,,1.92,7.74,8.19,87.3,5.28,5.55,,64.2452,17.914
10/27/2020,23:30:0,10/27/20 23:30, Potomac River - Mallows Bay Buoy,BS,,1.9,7.74,8.18,87.3,4.74,5.42,,64.238,17.91
10/27/2020,23:45:0,10/27/20 23:45, Potomac River - Mallows Bay Buoy,BS,,1.9,7.74,8.18,87.2,4.96,5.63,,64.2524,17.918
10/28/2020,0:0:0,10/28/20 00:00, Potomac River - Mallows Bay Buoy,BS,,1.89,7.74,8.19,87.3,5.31,5.76,,64.2542,17.919
10/28/2020,0:15:0,10/28/20 00:15, Potomac River - Mallows Bay Buoy,BS,,1.88,7.74,8.18,87.3,4.95,5.68,,64.2542,17.919
10/28/2020,0:30:0,10/28/20 00:30, Potomac River - Mallows Bay Buoy,BS,,1.88,7.74,8.19,87.4,4.63,5.53,,64.256,17.92
10/28/2020,0:45:0,10/28/20 00:45, Potomac River - Mallows Bay Buoy,BS,,1.89,7.74,8.2,87.5,4.39,5.81,,64.2452,17.914
10/28/2020,1:0:0,10/28/20 01:00, Potomac River - Mallows Bay Buoy,BS,,1.89,7.75,8.22,87.7,4.22,5.75,,64.2398,17.911
10/28/2020,1:15:0,10/28/20 01:15, Potomac River - Mallows Bay Buoy,BS,,1.91,7.75,8.25,88,4.04,5.83,,64.2326,17.907
10/28/2020,1:30:0,10/28/20 01:30, Potomac River - Mallows Bay Buoy,BS,,1.93,7.75,8.27,88.2,3.54,6.1,,64.2236,17.902
10/28/2020,1:45:0,10/28/20 01:45, Potomac River - Mallows Bay Buoy,BS,,1.93,7.76,8.29,88.4,3.96,6.32,,64.2416,17.912
10/28/2020,2:0:0,10/28/20 02:00, Potomac River - Mallows Bay Buoy,BS,,1.98,7.76,8.28,88.4,3.59,6.17,,64.2344,17.908
10/28/2020,2:15:0,10/28/20 02:15, Potomac River - Mallows Bay Buoy,BS,,2.02,7.76,8.3,88.5,3.53,6.13,,64.2182,17.899
10/28/2020,2:30:0,10/28/20 02:30, Potomac River - Mallows Bay Buoy,BS,,2.03,7.76,8.3,88.6,3.25,6.13,,64.2056,17.892
10/28/2020,2:45:0,10/28/20 02:45, Potomac River - Mallows Bay Buoy,BS,,2.07,7.76,8.31,88.6,3.21,6.18,,64.2002,17.889
10/28/2020,3:0:0,10/28/20 03:00, Potomac River - Mallows Bay Buoy,BS,,2.11,7.76,8.31,88.7,3.41,6.17,,64.1768,17.876
10/28/2020,3:15:0,10/28/20 03:15, Potomac River - Mallows Bay Buoy,BS,,2.17,7.76,8.3,88.6,4.33,6.25,,64.1822,17.879
10/28/2020,3:30:0,10/28/20 03:30, Potomac River - Mallows Bay Buoy,BS,,2.2,7.76,8.3,88.6,4.32,6.08,,64.1732,17.874
10/28/2020,3:45:0,10/28/20 03:45, Potomac River - Mallows Bay Buoy,BS,,2.25,7.76,8.28,88.5,4.53,6.14,,64.1858,17.881
10/28/2020,4:0:0,10/28/20 04:00, Potomac River - Mallows Bay Buoy,BS,,2.25,7.76,8.29,88.5,7.11,6.46,,64.1966,17.887
10/28/2020,4:15:0,10/28/20 04:15, Potomac River - Mallows Bay Buoy,BS,,2.28,7.76,8.32,88.9,3.84,6.4,,64.1876,17.882
10/28/2020,4:30:0,10/28/20 04:30, Potomac River - Mallows Bay Buoy,BS,,2.31,7.76,8.32,88.9,3.51,6.57,,64.1768,17.876
10/28/2020,4:45:0,10/28/20 04:45, Potomac River - Mallows Bay Buoy,BS,,2.31,7.77,8.33,89,3.91,6.36,,64.1714,17.873
10/28/2020,5:0:0,10/28/20 05:00, Potomac River - Mallows Bay Buoy,BS,,2.33,7.76,8.3,88.7,4.15,6.66,,64.1858,17.881
10/28/2020,5:15:0,10/28/20 05:15, Potomac River - Mallows Bay Buoy,BS,,2.33,7.76,8.31,88.8,4,6.58,,64.1732,17.874
10/28/2020,5:30:0,10/28/20 05:30, Potomac River - Mallows Bay Buoy,BS,,2.34,7.76,8.3,88.7,3.76,6.62,,64.1732,17.874
10/28/2020,5:45:0,10/28/20 05:45, Potomac River - Mallows Bay Buoy,BS,,2.33,7.76,8.3,88.7,3.59,6.4,,64.1822,17.879
10/28/2020,6:0:0,10/28/20 06:00, Potomac River - Mallows Bay Buoy,BS,,2.33,7.76,8.33,88.9,3.26,6.51,,64.1606,17.867
10/28/2020,6:15:0,10/28/20 06:15, Potomac River - Mallows Bay Buoy,BS,,2.3,7.77,8.34,89,2.57,6.54,,64.1444,17.858
10/28/2020,6:30:0,10/28/20 06:30, Potomac River - Mallows Bay Buoy,BS,,2.28,7.77,8.33,89,2.51,6.51,,64.139,17.855
10/28/2020,6:45:0,10/28/20 06:45, Potomac River - Mallows Bay Buoy,BS,,2.23,7.76,8.3,88.6,3.25,5.62,,64.0922,17.829
10/28/2020,7:0:0,10/28/20 07:00, Potomac River - Mallows Bay Buoy,BS,,2.16,7.76,8.29,88.3,3.74,4.92,,64.0256,17.792
10/28/2020,7:15:0,10/28/20 07:15, Potomac River - Mallows Bay Buoy,BS,,2.16,7.76,8.29,88.3,3.27,5.24,,64.0346,17.797
10/28/2020,7:30:0,10/28/20 07:30, Potomac River - Mallows Bay Buoy,BS,,2.14,7.75,8.25,88,4.05,5.12,,64.0994,17.833
10/28/2020,7:45:0,10/28/20 07:45, Potomac River - Mallows Bay Buoy,BS,,2.14,7.75,8.25,88,4.57,5.26,,64.139,17.855
10/28/2020,8:0:0,10/28/20 08:00, Potomac River - Mallows Bay Buoy,BS,,2.1,7.75,8.25,88,6.92,5.55,,64.1318,17.851
10/28/2020,8:15:0,10/28/20 08:15, Potomac River - Mallows Bay Buoy,BS,,2.07,7.75,8.25,88,9.18,5.48,,64.1336,17.852
10/28/2020,8:30:0,10/28/20 08:30, Potomac River - Mallows Bay Buoy,BS,,1.94,7.77,8.32,88.6,4.59,5.03,,64.0922,17.829
10/28/2020,8:45:0,10/28/20 08:45, Potomac River - Mallows Bay Buoy,BS,,2.01,7.75,8.27,88.2,8.86,5.49,,64.139,17.855
10/28/2020,9:0:0,10/28/20 09:00, Potomac River - Mallows Bay Buoy,BS,,1.99,7.75,8.24,87.9,7.98,5.47,,64.166,17.87
10/28/2020,9:15:0,10/28/20 09:15, Potomac River - Mallows Bay Buoy,BS,,1.91,7.75,8.23,87.7,5.54,5.42,,64.1516,17.862
10/28/2020,9:30:0,10/28/20 09:30, Potomac River - Mallows Bay Buoy,BS,,1.94,7.74,8.2,87.4,8.1,5.3,,64.1858,17.881
10/28/2020,9:45:0,10/28/20 09:45, Potomac River - Mallows Bay Buoy,BS,,1.92,7.74,8.19,87.3,7.03,5.3,,64.2344,17.908
10/28/2020,10:0:0,10/28/20 10:00, Potomac River - Mallows Bay Buoy,BS,,1.92,7.73,8.17,87.2,7.26,5.04,,64.2488,17.916
10/28/2020,10:15:0,10/28/20 10:15, Potomac River - Mallows Bay Buoy,BS,,1.91,7.74,8.19,87.4,6.92,4.91,,64.2776,17.932
10/28/2020,10:30:0,10/28/20 10:30, Potomac River - Mallows Bay Buoy,BS,,1.9,7.74,8.19,87.4,6.87,4.98,,64.292,17.94
10/28/2020,10:45:0,10/28/20 10:45, Potomac River - Mallows Bay Buoy,BS,,1.89,7.74,8.21,87.6,6.71,4.93,,64.2578,17.921
10/28/2020,11:0:0,10/28/20 11:00, Potomac River - Mallows Bay Buoy,BS,,1.9,7.74,8.19,87.3,6.78,4.71,,64.2128,17.896
10/28/2020,11:15:0,10/28/20 11:15, Potomac River - Mallows Bay Buoy,BS,,1.88,7.75,8.22,87.8,5.27,4.89,,64.3208,17.956
10/28/2020,11:30:0,10/28/20 11:30, Potomac River - Mallows Bay Buoy,BS,,1.87,7.75,8.24,88,4.98,5.02,,64.337,17.965
10/28/2020,11:45:0,10/28/20 11:45, Potomac River - Mallows Bay Buoy,BS,,1.88,7.74,8.22,87.7,4.8,4.83,,64.301,17.945
10/28/2020,12:0:0,10/28/20 12:00, Potomac River - Mallows Bay Buoy,BS,,1.83,7.78,8.37,89.5,2.88,5.44,,64.5926,18.107
10/28/2020,12:15:0,10/28/20 12:15, Potomac River - Mallows Bay Buoy,BS,,1.89,7.75,8.26,88.2,4.54,5.21,,64.3208,17.956
10/28/2020,12:30:0,10/28/20 12:30, Potomac River - Mallows Bay Buoy,BS,,1.88,7.78,8.38,89.6,4.07,5.79,,64.4954,18.053
10/28/2020,12:45:0,10/28/20 12:45, Potomac River - Mallows Bay Buoy,BS,,1.88,7.77,8.36,89.3,4.18,5.5,,64.4396,18.022
10/28/2020,13:0:0,10/28/20 13:00, Potomac River - Mallows Bay Buoy,BS,,1.88,7.79,8.43,90.2,3.51,5.73,,64.5206,18.067
10/28/2020,13:15:0,10/28/20 13:15, Potomac River - Mallows Bay Buoy,BS,,1.9,7.79,8.41,89.9,3.39,6.08,,64.436,18.02
10/28/2020,13:30:0,10/28/20 13:30, Potomac River - Mallows Bay Buoy,BS,,1.94,7.78,8.42,90,3.55,6.29,,64.454,18.03
10/28/2020,13:45:0,10/28/20 13:45, Potomac River - Mallows Bay Buoy,BS,,1.94,7.79,8.47,90.6,3.32,5.85,,64.5044,18.058
10/28/2020,14:0:0,10/28/20 14:00, Potomac River - Mallows Bay Buoy,BS,,1.93,7.82,8.58,91.9,3.1,7.04,,64.634,18.13
10/28/2020,14:15:0,10/28/20 14:15, Potomac River - Mallows Bay Buoy,BS,,2,7.8,8.52,91.2,4.37,5.76,,64.5116,18.062
10/28/2020,14:30:0,10/28/20 14:30, Potomac River - Mallows Bay Buoy,BS,,1.97,7.9,8.9,95.8,1.95,11.19,,65.0498,18.361
10/28/2020,14:45:0,10/28/20 14:45, Potomac River - Mallows Bay Buoy,BS,,2.02,7.89,8.82,94.9,2.25,10.13,,64.9616,18.312
10/28/2020,15:0:0,10/28/20 15:00, Potomac River - Mallows Bay Buoy,BS,,2.01,7.93,9.04,97.4,2.42,12.39,,65.1038,18.391
10/28/2020,15:15:0,10/28/20 15:15, Potomac River - Mallows Bay Buoy,BS,,1.98,7.91,8.94,96.2,2.03,10.25,,65.0498,18.361
